创建的是game项目。然后stage 添加一个eui layer。事件没有了？,想要点击到下一层，就要把上一层的touchable设置为false,,
dispatchEventWith,侦听者和派发者是同一对象么,,
eui问题,http://edn.egret.com/cn/docs/page/146,,
白鹭小游戏在手机上渲染效果很模糊,iphone5的分辨率是640*1136，现在的手机分辨率挺高的，以及屏幕大，如显示模糊尽可能把舞台的分辨率调高，避免在大屏上出现模糊现象，但最好不要设置超过1080，会加大处理而影响性能,,
用IOS打包后，运行xcode报错。,support和引擎的版本要对应。然后使用的是最新的xcode的吗？,,
touchTap问题,不用alert，是否有问题？不要使用alert。,,
P2.js大小问题。,刚体形状的半径设为0.25，刚体的圆形display的width和height设置为0.5就可以了，写的时候单位转换,,
如何加载外部字体,RES.getResByUrl("resource/assets/ft.fnt",,
为什么直接打开项目目录下的index.html无法运行项目？,是用了node.js的服务,,
tween,shape.anchorOffsetX=shape.width,,
文本颜色问题,http://edn.egret.com/cn/article/index/id/146,,
跑酷类游戏，背景图片移动卡顿,至于背景图片卡顿，产生原因即可能是代码逻辑的问题，也可能是实现机制的问题，可以首先根据FPS数据分析。,,
微信长按识别egret中的二维码,跟这个没关系的，这个是在桌面版才有的，鼠标形状，移动版没这个概念的朋友,,
BitmapLabel 中动态添加内容,BitmapTextExample,,
TextInput 可以支持“回车键”换行输入？谢谢,TextInput 包含了 EditableText 的对象，EditableText 有多行设置的 api  multiline,,
关于getChildByName取得对像。,应该是不行的，它的深度是一棵树的，假如某两个节点下的子节点名字一样的话，根目录怎么知道应该拿哪个，所以应该是要一层层的去拿子节点，最后才能拿到你想要的那个。,,
在wing3.0这个版本运行起来是个窗口，有什么办法像在2.x版？,单斜杠换成双斜杠,,
TS内的的方法不受控制？,给window这个Object动态赋值了一个属性main，保存了Main这个对象,,
如何布局Group容器内Image循环显示？,"设置Image.fillMode = BitmapFillMode.REPEAT,然后把图片宽高设置为填满要重复的区域就行。注意看API文档：http://edn.egret.com/cn/apidoc/index/name/eui.Image#fillMode  上面有详细描述",,
使用粒子系统发生错误：egret.sys.GroupNode is not a function,第三方扩展库版本和核心主版本不匹配，如果升级过系统核心的话要把粒子库也升级下,,
LakeShore无法按时间创造有刚体行为的实体？,"这是个bug,我们会在下一个版本解决的。",,
网格布局的几个属性，和布局的疑问,我先说你要的效果如何实现：设置columnAlign为justifyUseWidth，然后设置horizontalAlign为center就行啦。我来说下columnAlign和horizontalAlign的区别，网格布局嘛，会划分成一个个虚拟的大小相同的格子，前者是格子之间的布局方式，后者是格子内的布局方式。,,
bitmapText 请问怎么改变字的大小？,这种字体实际上就是图片啊，只能缩放，没有文本的size、bold等属性。,,
egret发布的html通过包壳，本地能游览么？PC端,1 Electron 压缩后的版本体积在40-50M 左右，目前来看没法再小了,,
viewstack问题,这个属性限制为BasicLayout。因为是集成来的属性所以保留，实际上是无意义的。,,
EditableText 密码输入明文,new egret.TextField().displayAsPassword = true;,,
Egret中哪种方式作为配置文件？,不行吧，资源组是loadGroup 加载，资源管理器不能自动识别是资源组还是单个资源,,
新手才接触egret如何才能上手,http://item.jd.com/11893927.html,,
能获取某个对象在舞台中的坐标吗？,http://edn.egret.com/cn/apidoc/index/name/egret.DisplayObject#localToGlobal,,
想问一下使用Webgl 时BitmapText的显示问题,实在不好意思，这个是307引起的一个bug，可以通过更新master分支来解决,,
游戏在微信打开时偶尔闪退,在webview中使用 websocket有不少问题的。 现在已知的一个地方，可以检查下 websocket建立成功后  onopen中有没有立刻发送消息。  参考下http://www.html5party.com/2462.html   不过，不一定对你有用喔。,,
用TextureMerger合并了N多图片，怎么获取里面的小图呢？,合图预加载后可以直接使用小图名称来获取啊,,
如何打开一个新页面,window.open ?,,
eui  EXML图片路径是相对于哪个文件？,这个是RES资源配置里边的资源ID,,
请问addEventListener之后，忘了removeEventListener，会内存泄露吗？,如果你的对象回收掉，就不会占用内存,,
引入第三方库失败 这是什么情况？,http://edn.egret.com/cn/docs/page/172,,
现在有api实现动态设置canvas还是webgl模式吗？,不能的，这个需求有点太高级！！,,
3.0.6以上版本webgl模式报错,cool！,,
iOS版egret必须用其自带的JavaScriptCore么？,不建议开发者使用Xcode自带的。,,
新建项目打包后只有火狐能运行,使用了HTTPRequest吗？试过在手机上运行情况呢？,,
安装完打开软件就报错了？,看起来是tasklist无法运行，你在命令行单独执行tasklist能正常运行吗？,,
如果服务器打开egret游戏这个时候需要给我传参要怎么做,用JS获取,,
获取远程图片在webgl渲染下报错,webgl 模式下应该是不能用跨域来的图片的,,
纯数学题，我没读过初中，真不会做,看看Math里有没有atan2，最后一步貌似还能合并，不过我也忘差不多了。,,
CDN缓存,每次更新发布版本，都复制到cdn目录下，再修改开放浏览页面里的iframe的src即可,,
官方socket.io的demo编译失败--很急很关键,egret clean,,
关于进度条加载的问题,是你又开始加载下一个东西了吧，所以进度条从100%降到0%，就退回去了。,,
创建一个新项目，f11测试调试输出打开后是空的地址。,到qq群里直接@管理员吧,,
flip动画,到qq群里直接@管理员吧,,
如何开始第一步的学习,http://edn.egret.com/cn/docs/page/827,,
movieclip stop后继续play播放次数有问题,如果这种情况用的比较多的话，可以自己再封装一个mc类来自动处理,,
lakeshore如何让多个物体使用同一个声音文件时声音叠加?,这个是由于目前lakeshore 还是基于engine 2.0.5来开发的，下一个版本会解决这个问题~,,
创建了TabBar的皮肤，调用多个的时候如何显示不同的名字,写一个ItemRenderer类给tab列表，在ItemRenderer的dataChanged方法里给mLabTabName.text = this.data;即可,,
NodeJS保存 Egret上传图片base64 的方案,前台传递的base64和后端获取到的是一样的吗，好像可以把base64的字符串直接粘贴到浏览器地址栏上，看能不能出现正确的图片,,
性能面板报错，Profileer不能用,因为这是老版的API已经废弃了,,
播放一个声音后，如何播放下一个声音？,http://edn.egret.com/cn/docs/page/156,,
shape能绘制成Texture吗,上传下项目看看,,
dragonbones的世界时钟问题,把项目源文件发我qq邮箱吧,,
egret.DeviceAcceleration是如何使用的,private onOrientation(e: egret.OrientationEvent),,
请问白鹭用什么方法"tel:13800138000"调用电话接口,不支持,,
progressBar的slideDuration问题,减少的时候重新设置一下slideDuration，和减少的方法重新封装成一个函数比较方便,,
多个骨骼配置加载失效！！在线跪求大神,http://edn.egret.com/cn/docs/page/121,,
请教Matrix 如何做动画?,用缓动你可以让一个数字变量逐渐增大，然后可以在onChange函数中用这个数字变量做一下操作,,
将html5打包成app后，调用的安卓播放器是否失效了,原来是要调用系统播放器，是这样的。容器环境已经改变。 ,,
TextureMerger导出的图片跟原来的图片大小尺寸不一样,注意左下角 有一个切除透明边界的选项，取消勾选试试,,
小白问题：egret的eui项目构建并运行后为什么是灰屏？,官方的IDE自带新建的项目都会自带一个demo,,
Egret3.0.1的tsconfig.json问题,http://edn.egret.com/cn/docs/page/773,,
Lakeshore访问服务器动态传值,动态的数据在“数据”栏中可以添加，你可通过全局变量来存储，也可以通过某个对象的居部变量来存储。,,
在egret.gui.SkinnableContainer中加入egret.DisplayObjectContainer,new一个UIAsset，然后指定UIAsset的source值为某个egret.DisplayObjectContainer，使用这个UIAsset添加到想要的gui中就可以了,,
引擎使用遮罩后卡爆了,把洞做成上下2半图片，用上下覆盖关系就行了,,
remove对象后 是不是对象里面的东西怎么没被初始化,有事件的话最好也手动移除，没事件直接null也可以，但是因为系统销毁的时间是不确定的，所以能先全都remove掉也是比较好的,,
白鹭可以做网络游戏吗,你需要学习一种服务器开发语言，比如常用的java之类的，白鹭作为客户端，加上服务端，就可以做网络游戏了,,
皮肤中能否嵌入for循环语句,在ts中加,,
新手提问环节,http://bbs.egret.com/forum.php?mod=viewthread&tid=15807,,
如何通过已加载的资源创建字体,null,,
呵呵看到API里有egret.WebSocket是不是我可以不用学PHP了,http://edn.egret.com/cn/docs/page/607,,
如何移除Moive Clip?,removeChild移除，addChild添加,,
导入的包莫名其妙的不见了,http://edn.egret.com/cn/docs/page/607,,
typescript项目中 如何将ts文件编译到指定的目录？,tsc --outDir DIRECTORY,,
label组件字体怎么更改？,找到TextField源代码，修改default_fontFamily的值,,
typescript怎么clone对象呢,可以参考js的clone的方法,,
如何知道谁触发的点击事件,可设置对象的name然后在鼠标事件里e.target.name获取是哪一个触发,,
关于TiledMap 如何获取对象层里面的对象属性,他自己是会draw的，只是顺序慢了，侦听到 tiled.TMXImageLoadEvent.ALL_IMAGE_COMPLETE 事件再去获取就好了,,
安卓机型上屏幕闪烁,楼主可以看看是不是有实例在频繁的从舞台移除再添加，一般这种情况会导致闪屏。,,
用Wing发布native后找不到zip,wing什么版本的，还有确定项目没有编译错误,,
弱弱的问一句怎么上传项目,发帖的时候将文件打包形式通过添加附件办法将文件包上传,,
